,ilkid,firstname,lastname,leag_rg,gp_rg,minutes_rg,pts_rg,oreb_rg,dreb_rg,reb_rg,asts_rg,stl_rg,blk_rg,turnover_rg,pf_rg,fga_rg,fgm_rg,fta_rg,ftm_rg,tpa_rg,tpm_rg,leag_po,gp_po,minutes_po,pts_po,dreb_po,oreb_po,reb_po,asts_po,stl_po,blk_po,turnover_po,pf_po,fga_po,fgm_po,fta_po,ftm_po,tpa_po,tpm_po,position,firstseason,lastseason,weight,college,age,retirement_age,start_age,career_span,height,leag,firstyear,lastyear,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,tpa,tpm
3861,WILLIBE01,Bernie,Williams,A,155.0,3231.0,1732.0,0.0,4.0,283.0,278.0,1.0,0.0,264.0,331.0,1666.0,711.0,337.0,281.0,125.0,29.0,A,14.0,380.0,194.0,0.0,0.0,47.0,24.0,0.0,0.0,0.0,42.0,198.0,87.0,28.0,20.0,0.0,0.0,G,1969.0,1973.0,175.0,LaSalle,75.0,27.0,23.0,4.0,75.0,,,,,,,,,,,,,,,,,,,
3862,WILLIBE01,Bernie,Williams,N,128.0,1936.0,890.0,0.0,0.0,240.0,278.0,0.0,0.0,0.0,200.0,979.0,363.0,203.0,164.0,0.0,0.0,A,14.0,380.0,194.0,0.0,0.0,47.0,24.0,0.0,0.0,0.0,42.0,198.0,87.0,28.0,20.0,0.0,0.0,G,1969.0,1973.0,175.0,LaSalle,75.0,27.0,23.0,4.0,75.0,,,,,,,,,,,,,,,,,,,
3863,WILLIBO01,Bob,Williams,N,24.0,203.0,70.0,0.0,0.0,59.0,7.0,0.0,0.0,0.0,38.0,50.0,22.0,48.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,F,1955.0,1956.0,230.0,Florida A&M,90.0,25.0,24.0,1.0,78.0,,,,,,,,,,,,,,,,,,,
3864,WILLIBR01,Brandon,Williams,N,18.0,163.0,41.0,7.0,11.0,18.0,3.0,8.0,3.0,12.0,22.0,57.0,17.0,8.0,4.0,10.0,3.0,,,,,,,,,,,,,,,,,,,F,1997.0,2002.0,215.0,Davidson,46.0,27.0,22.0,5.0,78.0,,,,,,,,,,,,,,,,,,,
3865,WILLIBU01,Buck,Williams,N,1307.0,42464.0,16784.0,4526.0,8492.0,13018.0,1646.0,1080.0,1100.0,2786.0,4267.0,11661.0,6404.0,5979.0,3971.0,30.0,5.0,N,108.0,3710.0,1211.0,590.0,351.0,941.0,113.0,90.0,70.0,190.0,386.0,839.0,436.0,503.0,338.0,2.0,1.0,F,1981.0,1997.0,215.0,Maryland,61.0,37.0,21.0,16.0,80.0,N,1982.0,1985.0,2.0,39.0,21.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,12.0,8.0,9.0,0.0,0.0
3866,WILLICH01,Charlie,Williams,A,372.0,11444.0,6020.0,0.0,0.0,1157.0,992.0,0.0,0.0,741.0,1144.0,5998.0,2337.0,1593.0,1136.0,795.0,210.0,A,30.0,1022.0,536.0,0.0,0.0,103.0,60.0,0.0,0.0,0.0,107.0,527.0,218.0,139.0,100.0,0.0,0.0,G,1967.0,1972.0,165.0,Seattle,78.0,29.0,24.0,5.0,72.0,A,1968.0,1969.0,2.0,12.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,7.0,1.0,2.0,2.0,0.0
3867,WILLICH02,Chuck,Williams,A,500.0,15025.0,6140.0,0.0,680.0,1251.0,2420.0,319.0,36.0,936.0,1158.0,4757.0,2239.0,2088.0,1646.0,55.0,16.0,A,37.0,1133.0,440.0,0.0,0.0,105.0,152.0,0.0,0.0,0.0,82.0,348.0,162.0,133.0,116.0,0.0,0.0,G,1970.0,1977.0,175.0,Colorado,75.0,31.0,24.0,7.0,74.0,A,1972.0,1975.0,2.0,38.0,12.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,4.0,9.0,4.0,8.0,0.0,0.0
3868,WILLICH02,Chuck,Williams,N,138.0,2869.0,754.0,55.0,183.0,238.0,449.0,80.0,7.0,156.0,197.0,646.0,286.0,225.0,182.0,0.0,0.0,A,37.0,1133.0,440.0,0.0,0.0,105.0,152.0,0.0,0.0,0.0,82.0,348.0,162.0,133.0,116.0,0.0,0.0,G,1970.0,1977.0,175.0,Colorado,75.0,31.0,24.0,7.0,74.0,A,1972.0,1975.0,2.0,38.0,12.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,4.0,9.0,4.0,8.0,0.0,0.0
3869,WILLICH03,Chuckie,Williams,N,22.0,65.0,37.0,3.0,1.0,4.0,7.0,1.0,0.0,0.0,7.0,47.0,14.0,12.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,G,1976.0,1976.0,180.0,Kansas State,67.0,22.0,22.0,0.0,75.0,,,,,,,,,,,,,,,,,,,
3870,WILLICL01,Cliff,Williams,N,3.0,18.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,G,1968.0,1968.0,180.0,Bowling Green,76.0,23.0,23.0,0.0,75.0,,,,,,,,,,,,,,,,,,,
3871,WILLICO01,Corey,Williams,N,39.0,288.0,92.0,20.0,17.0,37.0,29.0,6.0,2.0,13.0,30.0,98.0,36.0,23.0,19.0,4.0,1.0,,,,,,,,,,,,,,,,,,,G,1992.0,1993.0,190.0,Oklahoma State,51.0,23.0,22.0,1.0,74.0,,,,,,,,,,,,,,,,,,,
3872,WILLICO02,Corliss,Williamson,N,717.0,17042.0,8401.0,1036.0,1859.0,2895.0,919.0,426.0,242.0,1189.0,2011.0,6789.0,3324.0,2454.0,1749.0,40.0,4.0,N,63.0,1088.0,489.0,105.0,67.0,172.0,50.0,23.0,11.0,81.0,160.0,396.0,173.0,184.0,143.0,4.0,0.0,F,1995.0,2004.0,245.0,Arkansas,47.0,30.0,21.0,9.0,79.0,,,,,,,,,,,,,,,,,,,
3873,WILLIDO01,Don,Williams,N,77.0,1794.0,506.0,21.0,85.0,106.0,183.0,100.0,11.0,107.0,166.0,519.0,232.0,60.0,42.0,12.0,0.0,,,,,,,,,,,,,,,,,,,G,1979.0,1979.0,180.0,Notre Dame,65.0,23.0,23.0,0.0,74.0,,,,,,,,,,,,,,,,,,,
3874,WILLIEA01,Earl,Williams,N,146.0,1882.0,664.0,301.0,513.0,814.0,126.0,62.0,62.0,20.0,270.0,671.0,290.0,177.0,84.0,0.0,0.0,,,,,,,,,,,,,,,,,,,C,1974.0,1978.0,230.0,Winston-Salem,70.0,27.0,23.0,4.0,79.0,,,,,,,,,,,,,,,,,,,
3875,WILLIER01,Eric,Williams,N,609.0,15257.0,5497.0,653.0,1419.0,2072.0,914.0,538.0,101.0,767.0,1529.0,4368.0,1817.0,2249.0,1657.0,651.0,206.0,N,26.0,797.0,221.0,72.0,30.0,102.0,38.0,34.0,4.0,23.0,95.0,182.0,80.0,57.0,44.0,45.0,17.0,F,1995.0,2004.0,220.0,Providence,49.0,32.0,23.0,9.0,80.0,,,,,,,,,,,,,,,,,,,
3876,WILLIFL01,Fly,Williams,A,71.0,1239.0,665.0,0.0,181.0,181.0,142.0,64.0,10.0,177.0,156.0,643.0,297.0,101.0,69.0,14.0,2.0,,,,,,,,,,,,,,,,,,,G,1974.0,1974.0,200.0,Austin Peay,68.0,21.0,21.0,0.0,77.0,,,,,,,,,,,,,,,,,,,
3877,WILLIFR01,Freeman,Williams,N,323.0,6606.0,4738.0,256.0,254.0,510.0,516.0,247.0,18.0,568.0,533.0,4198.0,1959.0,841.0,693.0,384.0,127.0,N,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,G,1978.0,1985.0,190.0,Portland State,65.0,29.0,22.0,7.0,76.0,,,,,,,,,,,,,,,,,,,
3878,WILLIFR02,Frank,Williams,N,86.0,952.0,253.0,13.0,64.0,77.0,166.0,34.0,11.0,83.0,87.0,261.0,92.0,54.0,45.0,80.0,24.0,N,4.0,74.0,19.0,1.0,1.0,2.0,5.0,3.0,0.0,4.0,13.0,22.0,6.0,5.0,3.0,13.0,4.0,G,2002.0,2004.0,205.0,Illinois,41.0,24.0,22.0,2.0,75.0,,,,,,,,,,,,,,,,,,,
3879,WILLIGE01,Gene,Williams,A,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,F,1969.0,1969.0,235.0,Kansas State,74.0,22.0,22.0,0.0,79.0,,,,,,,,,,,,,,,,,,,
3880,WILLIGU01,Gus,Williams,N,825.0,25645.0,14093.0,818.0,1404.0,2222.0,4597.0,1638.0,291.0,1646.0,1637.0,12570.0,5793.0,3173.0,2399.0,454.0,108.0,N,99.0,3205.0,1927.0,67.0,56.0,308.0,469.0,155.0,39.0,105.0,243.0,1644.0,781.0,483.0,356.0,39.0,9.0,G,1975.0,1986.0,175.0,USC,68.0,33.0,22.0,11.0,74.0,N,1982.0,1982.0,1.0,15.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0
3881,WILLIGU02,Guy,Williams,N,26.0,144.0,68.0,15.0,18.0,33.0,9.0,6.0,4.0,8.0,24.0,68.0,31.0,11.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,,F,1984.0,1985.0,200.0,Washington State,61.0,25.0,24.0,1.0,81.0,,,,,,,,,,,,,,,,,,,
3882,WILLIHA01,Hank,Williams,A,40.0,468.0,173.0,0.0,96.0,96.0,26.0,14.0,4.0,32.0,74.0,173.0,76.0,23.0,18.0,22.0,3.0,,,,,,,,,,,,,,,,,,,F,1974.0,1974.0,210.0,Jacksonville,69.0,22.0,22.0,0.0,77.0,,,,,,,,,,,,,,,,,,,
3883,WILLIHE01,Herb,Williams,N,1102.0,28484.0,11944.0,1624.0,4885.0,6509.0,1856.0,605.0,1605.0,1929.0,2876.0,10781.0,5037.0,2675.0,1862.0,84.0,8.0,N,57.0,538.0,153.0,53.0,25.0,78.0,17.0,10.0,25.0,25.0,83.0,130.0,61.0,42.0,31.0,0.0,0.0,C,1981.0,1998.0,242.0,Ohio State,63.0,40.0,23.0,17.0,82.0,,,,,,,,,,,,,,,,,,,
3884,WILLIHO01,Hotrod,Williams,N,887.0,26327.0,9784.0,2070.0,3928.0,5998.0,1591.0,747.0,1456.0,1207.0,2250.0,7681.0,3688.0,3315.0,2406.0,19.0,2.0,N,47.0,1375.0,520.0,193.0,102.0,295.0,86.0,42.0,56.0,68.0,155.0,395.0,189.0,192.0,142.0,1.0,0.0,F,1986.0,1998.0,215.0,Tulane,59.0,36.0,24.0,12.0,83.0,,,,,,,,,,,,,,,,,,,
3885,WILLIJA01,Jayson,Williams,N,475.0,9805.0,3472.0,1587.0,1997.0,3584.0,287.0,204.0,301.0,515.0,1284.0,3092.0,1360.0,1237.0,749.0,24.0,3.0,N,9.0,143.0,30.0,24.0,25.0,49.0,5.0,2.0,3.0,5.0,14.0,29.0,13.0,8.0,4.0,0.0,0.0,F,1990.0,1998.0,240.0,St. John's,53.0,30.0,22.0,8.0,81.0,N,1997.0,1997.0,1.0,19.0,4.0,7.0,3.0,10.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0
3886,WILLIJA02,Jason,Williams,N,492.0,15565.0,5739.0,129.0,1115.0,1244.0,3345.0,675.0,45.0,1247.0,765.0,5481.0,2140.0,782.0,619.0,2667.0,840.0,N,26.0,743.0,283.0,57.0,5.0,62.0,94.0,27.0,1.0,57.0,54.0,253.0,103.0,35.0,33.0,126.0,44.0,G,1998.0,2004.0,190.0,Florida,45.0,28.0,22.0,6.0,73.0,,,,,,,,,,,,,,,,,,,
3887,WILLIJA03,Jay,Williams,N,75.0,1961.0,714.0,27.0,168.0,195.0,350.0,86.0,17.0,171.0,179.0,685.0,273.0,161.0,103.0,202.0,65.0,,,,,,,,,,,,,,,,,,,G,2002.0,2002.0,197.0,Duke,40.0,21.0,21.0,0.0,72.0,,,,,,,,,,,,,,,,,,,
3888,WILLIJE01,Jerome,Williams,N,587.0,12753.0,3865.0,1326.0,2417.0,3743.0,474.0,618.0,128.0,587.0,1229.0,2839.0,1425.0,1573.0,1014.0,26.0,1.0,N,25.0,508.0,121.0,79.0,55.0,134.0,22.0,27.0,7.0,18.0,57.0,100.0,47.0,51.0,27.0,0.0,0.0,F,1996.0,2004.0,206.0,Georgetown,48.0,31.0,23.0,8.0,81.0,,,,,,,,,,,,,,,,,,,
3889,WILLIJO01,John,Williams,N,435.0,10952.0,4406.0,609.0,1592.0,2201.0,1262.0,566.0,184.0,684.0,1020.0,3921.0,1769.0,1140.0,803.0,289.0,65.0,A,29.0,903.0,446.0,0.0,0.0,80.0,76.0,0.0,0.0,0.0,101.0,392.0,192.0,86.0,62.0,0.0,0.0,F,1986.0,1994.0,235.0,LSU,55.0,28.0,20.0,8.0,80.0,,,,,,,,,,,,,,,,,,,
3890,WILLIJO01,John,Williams,N,435.0,10952.0,4406.0,609.0,1592.0,2201.0,1262.0,566.0,184.0,684.0,1020.0,3921.0,1769.0,1140.0,803.0,289.0,65.0,N,27.0,749.0,283.0,78.0,41.0,125.0,53.0,24.0,18.0,39.0,78.0,246.0,110.0,91.0,59.0,11.0,4.0,F,1986.0,1994.0,235.0,LSU,55.0,28.0,20.0,8.0,80.0,,,,,,,,,,,,,,,,,,,
3891,WILLIJO02,John,Williamson,A,228.0,6391.0,3215.0,0.0,552.0,552.0,628.0,223.0,83.0,541.0,666.0,2903.0,1371.0,569.0,460.0,66.0,13.0,,,,,,,,,,,,,,,,,,,G,1973.0,1980.0,185.0,New Mexico State,70.0,29.0,22.0,7.0,74.0,,,,,,,,,,,,,,,,,,,
3892,WILLIJO02,John,Williamson,N,288.0,9149.0,5802.0,199.0,523.0,722.0,813.0,330.0,55.0,565.0,847.0,5236.0,2353.0,1301.0,1084.0,41.0,12.0,,,,,,,,,,,,,,,,,,,G,1973.0,1980.0,185.0,New Mexico State,70.0,29.0,22.0,7.0,74.0,,,,,,,,,,,,,,,,,,,
3893,WILLIKE01,Kevin,Willis,N,1419.0,38317.0,17241.0,4088.0,7805.0,11893.0,1327.0,956.0,750.0,2518.0,4161.0,14559.0,7090.0,4236.0,3021.0,190.0,40.0,N,68.0,1279.0,510.0,247.0,134.0,381.0,38.0,34.0,14.0,72.0,172.0,472.0,203.0,143.0,101.0,13.0,3.0,F,1984.0,2004.0,220.0,Michigan State,59.0,42.0,22.0,20.0,84.0,N,1991.0,1991.0,1.0,14.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0
3894,WILLIKE02,Kevin,Williams,N,260.0,2947.0,1268.0,159.0,197.0,356.0,319.0,167.0,34.0,254.0,580.0,1138.0,495.0,343.0,276.0,26.0,2.0,N,51.0,1430.0,596.0,173.0,125.0,298.0,62.0,45.0,26.0,71.0,182.0,463.0,248.0,144.0,100.0,5.0,0.0,G,1983.0,1988.0,175.0,St. John's,60.0,27.0,22.0,5.0,74.0,,,,,,,,,,,,,,,,,,,
3895,WILLIKE03,Kenny,Williams,N,260.0,2918.0,1247.0,315.0,378.0,693.0,161.0,76.0,166.0,136.0,366.0,1070.0,547.0,225.0,153.0,14.0,0.0,N,17.0,105.0,24.0,11.0,6.0,17.0,7.0,6.0,5.0,6.0,20.0,26.0,10.0,4.0,4.0,0.0,0.0,F,1990.0,1993.0,205.0,Elizabeth City State(DNP),52.0,24.0,21.0,3.0,81.0,,,,,,,,,,,,,,,,,,,
3896,WILLILO01,Lorenzo,Williams,N,253.0,5535.0,757.0,693.0,903.0,1596.0,247.0,134.0,350.0,236.0,732.0,721.0,338.0,215.0,81.0,2.0,0.0,N,3.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,F,1992.0,1999.0,200.0,Stetson,52.0,30.0,23.0,7.0,81.0,,,,,,,,,,,,,,,,,,,
3897,WILLIMA01,Maurice,Williams,N,137.0,3026.0,1098.0,73.0,243.0,316.0,560.0,102.0,13.0,247.0,308.0,1040.0,438.0,216.0,180.0,138.0,42.0,,,,,,,,,,,,,,,,,,,G,2003.0,2004.0,185.0,Alabama,38.0,21.0,20.0,1.0,73.0,,,,,,,,,,,,,,,,,,,
3898,WILLIMI01,Michael,Williams,N,413.0,10403.0,4533.0,300.0,750.0,1050.0,2385.0,717.0,95.0,938.0,1073.0,3170.0,1470.0,1780.0,1545.0,211.0,48.0,N,16.0,353.0,175.0,24.0,11.0,35.0,79.0,27.0,1.0,22.0,50.0,123.0,54.0,74.0,63.0,12.0,4.0,G,1988.0,1998.0,175.0,Baylor,55.0,32.0,22.0,10.0,74.0,,,,,,,,,,,,,,,,,,,
3899,WILLIMI02,Milt,Williams,A,4.0,95.0,22.0,0.0,13.0,13.0,12.0,10.0,0.0,10.0,10.0,19.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,G,1970.0,1974.0,182.0,Lincoln (MO),75.0,28.0,24.0,4.0,74.0,,,,,,,,,,,,,,,,,,,
3900,WILLIMI02,Milt,Williams,N,68.0,645.0,236.0,19.0,28.0,51.0,125.0,25.0,0.0,0.0,103.0,203.0,86.0,95.0,64.0,0.0,0.0,,,,,,,,,,,,,,,,,,,G,1970.0,1974.0,182.0,Lincoln (MO),75.0,28.0,24.0,4.0,74.0,,,,,,,,,,,,,,,,,,,
3901,WILLIMI03,Mike,Williams,N,21.0,102.0,15.0,5.0,18.0,23.0,2.0,3.0,7.0,3.0,30.0,18.0,6.0,6.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,G,1989.0,1989.0,255.0,Bradley,58.0,26.0,26.0,0.0,80.0,,,,,,,,,,,,,,,,,,,
3902,WILLIMO01,Monty,Williams,N,456.0,7625.0,2884.0,433.0,863.0,1296.0,544.0,250.0,137.0,555.0,897.0,2375.0,1143.0,893.0,594.0,36.0,4.0,N,30.0,264.0,83.0,33.0,23.0,56.0,10.0,5.0,2.0,18.0,29.0,73.0,34.0,26.0,15.0,2.0,0.0,F,1994.0,2002.0,225.0,Notre Dame,50.0,31.0,23.0,8.0,80.0,,,,,,,,,,,,,,,,,,,
3903,WILLINA01,Nate,Williams,N,642.0,14869.0,7709.0,595.0,1163.0,2469.0,963.0,543.0,136.0,176.0,1916.0,7151.0,3278.0,1432.0,1153.0,0.0,0.0,,,,,,,,,,,,,,,,,,,G,1971.0,1978.0,215.0,Utah State,71.0,28.0,21.0,7.0,76.5,,,,,,,,,,,,,,,,,,,
3904,WILLIPE01,Pete,Williams,N,58.0,583.0,153.0,47.0,100.0,147.0,15.0,19.0,23.0,20.0,69.0,113.0,68.0,40.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,F,1985.0,1986.0,190.0,Arizona,56.0,21.0,20.0,1.0,79.0,,,,,,,,,,,,,,,,,,,
3905,WILLIRA01,Ray,Williams,N,655.0,18462.0,10158.0,814.0,1556.0,2370.0,3779.0,1198.0,208.0,2099.0,2165.0,8794.0,3962.0,2673.0,2143.0,384.0,91.0,N,40.0,889.0,425.0,62.0,33.0,110.0,202.0,43.0,2.0,89.0,128.0,412.0,166.0,106.0,86.0,35.0,7.0,G,1977.0,1986.0,188.0,Minnesota,67.0,32.0,23.0,9.0,74.5,,,,,,,,,,,,,,,,,,,
3906,WILLIRE01,Reggie,Williams,N,599.0,16013.0,7508.0,785.0,1608.0,2393.0,1492.0,802.0,407.0,1051.0,1920.0,6848.0,2992.0,1468.0,1151.0,1253.0,373.0,N,24.0,538.0,217.0,60.0,28.0,88.0,57.0,14.0,13.0,36.0,72.0,212.0,79.0,43.0,35.0,65.0,24.0,F,1987.0,1996.0,190.0,Georgetown,57.0,32.0,23.0,9.0,79.0,,,,,,,,,,,,,,,,,,,
3907,WILLIRI01,Rickey,Williams,N,44.0,346.0,147.0,15.0,23.0,38.0,37.0,20.0,4.0,38.0,42.0,135.0,56.0,53.0,35.0,3.0,0.0,,,,,,,,,,,,,,,,,,,G,1982.0,1982.0,175.0,Long Beach State,64.0,25.0,25.0,0.0,73.0,,,,,,,,,,,,,,,,,,,
3908,WILLIRO01,Ron,Williams,N,516.0,11478.0,4797.0,31.0,100.0,971.0,1818.0,75.0,4.0,0.0,1303.0,4214.0,1858.0,1298.0,1081.0,0.0,0.0,N,32.0,671.0,260.0,0.0,0.0,57.0,94.0,0.0,0.0,0.0,76.0,248.0,104.0,59.0,52.0,0.0,0.0,G,1968.0,1975.0,188.0,West Virginia   ,77.0,31.0,24.0,7.0,75.0,,,,,,,,,,,,,,,,,,,
3909,WILLIRO02,Rob,Williams,N,153.0,3367.0,1319.0,91.0,239.0,330.0,825.0,173.0,17.0,354.0,489.0,1139.0,500.0,383.0,302.0,62.0,17.0,N,16.0,301.0,118.0,28.0,8.0,36.0,64.0,11.0,2.0,27.0,48.0,105.0,47.0,19.0,17.0,17.0,7.0,G,1982.0,1983.0,175.0,Houston,60.0,22.0,21.0,1.0,74.0,,,,,,,,,,,,,,,,,,,
3910,WILLISA01,Sam,Williams,N,66.0,672.0,255.0,0.0,0.0,116.0,64.0,0.0,0.0,0.0,111.0,252.0,89.0,145.0,77.0,0.0,0.0,N,2.0,16.0,8.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,7.0,4.0,2.0,0.0,0.0,0.0,G,1968.0,1969.0,180.0,Iowa,76.0,24.0,23.0,1.0,75.0,,,,,,,,,,,,,,,,,,,
3911,WILLISA02,Samuel,Williams,N,257.0,4528.0,1628.0,403.0,743.0,1146.0,156.0,210.0,297.0,308.0,701.0,1335.0,668.0,447.0,292.0,3.0,0.0,N,9.0,81.0,10.0,13.0,5.0,18.0,3.0,2.0,6.0,9.0,9.0,14.0,3.0,12.0,4.0,0.0,0.0,F,1981.0,1984.0,210.0,Arizona State,62.0,25.0,22.0,3.0,80.0,,,,,,,,,,,,,,,,,,,
3912,WILLISC01,Scott,Williams,N,746.0,12221.0,3717.0,1249.0,2257.0,3506.0,431.0,393.0,421.0,545.0,1916.0,3401.0,1588.0,890.0,642.0,45.0,5.0,N,94.0,1504.0,487.0,280.0,154.0,434.0,58.0,38.0,74.0,69.0,254.0,419.0,201.0,134.0,85.0,4.0,0.0,C,1990.0,2004.0,230.0,North Carolina,53.0,36.0,22.0,14.0,82.0,,,,,,,,,,,,,,,,,,,
3913,WILLISH01,Shammond,Williams,N,295.0,5010.0,1798.0,83.0,395.0,478.0,734.0,184.0,14.0,318.0,359.0,1598.0,641.0,350.0,280.0,650.0,236.0,N,11.0,155.0,74.0,12.0,3.0,15.0,25.0,11.0,0.0,14.0,9.0,52.0,26.0,18.0,13.0,16.0,9.0,G,1998.0,2003.0,201.0,North Carolina  ,46.0,28.0,23.0,5.0,73.0,,,,,,,,,,,,,,,,,,,
3914,WILLISL01,Sly,Williams,N,305.0,6617.0,3327.0,489.0,798.0,1287.0,603.0,328.0,55.0,540.0,722.0,2765.0,1322.0,971.0,672.0,68.0,11.0,N,7.0,138.0,62.0,16.0,14.0,30.0,11.0,6.0,1.0,15.0,11.0,59.0,29.0,3.0,3.0,1.0,1.0,F,1979.0,1985.0,210.0,Rhode Island,63.0,27.0,21.0,6.0,79.0,,,,,,,,,,,,,,,,,,,
3915,WILLITR01,Travis,Williams,N,47.0,427.0,151.0,59.0,52.0,111.0,22.0,20.0,6.0,36.0,65.0,132.0,62.0,50.0,27.0,1.0,0.0,N,4.0,18.0,5.0,4.0,1.0,5.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0,3.0,0.0,0.0,F,1997.0,1998.0,215.0,South Carolina State,52.0,29.0,28.0,1.0,78.0,,,,,,,,,,,,,,,,,,,
